"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000008710",118.77348740307,-0.860982365777363,0.436164292898895,-1.97398636200819,0.0483832937023011,0.400421544490231
"ENSG00000008735",5.20811799907725,-0.104074979020665,0.835865118607101,-0.12451169058723,0.900910144659822,NA
"ENSG00000008838",621.111505504054,-0.179411232104126,0.362621856915947,-0.494761219387039,0.62076868196873,0.849495834275241
"ENSG00000008853",163.123867619426,-1.00934206584107,0.929477214210533,-1.08592448573188,0.277512402847315,0.671610143685715
"ENSG00000008869",78.1847301391144,-0.192060932854655,0.392029418997856,-0.489914591985521,0.624194336923488,0.850337283222193
"ENSG00000008952",711.151520321696,0.00174191222309117,0.242196956919467,0.00719213092206759,0.994261559249864,0.999047383242319
"ENSG00000008988",6503.51919631051,0.45908065424241,0.477531554337172,0.961361924825319,0.336370221688963,0.711487902856806
"ENSG00000009307",6539.14693867194,-0.011015939290809,0.162846300416706,-0.0676462361295306,0.946067248560115,0.980887114937858
"ENSG00000009335",292.10691256195,-0.138037664060866,0.258695895131514,-0.533590469190443,0.593624903683282,0.834206366448649
"ENSG00000009413",237.335801700771,-1.29895861467564,0.800920935030751,-1.62183126681008,0.104839481698573,0.513100888567124
"ENSG00000009694",33.0960737293644,-0.369356696895323,1.10489737668345,-0.334290500357612,0.738160358148332,NA
"ENSG00000009709",10.5707689000257,-2.13243892354053,2.57845024589312,-0.827023490927164,0.40822374704717,NA
"ENSG00000009724",0.64459686127684,-0.283093271307136,2.40053763131839,-0.117929112051311,0.906123826112038,NA
"ENSG00000009765",1.84082716319688,-4.99951441549307,5.51339032492834,-0.906794933942582,0.364515249405455,NA
"ENSG00000009780",59.2963486588921,0.131973497278127,0.38783435934417,0.340283149490146,0.733643305583715,0.901063180857201
"ENSG00000009790",0.907309680416321,-1.71137039481535,3.55234519137761,-0.48175790994897,0.629977932557512,NA
"ENSG00000009830",298.624317721901,-0.716808019748317,0.355581457470161,-2.01587570074142,0.0438129751222326,0.386046125358306
"ENSG00000009844",336.1291398768,0.0886320898739533,0.27236265282909,0.325419395623124,0.744863678091737,0.905516862580987
"ENSG00000009950",110.63664980542,-0.395687038213413,1.59589362238371,-0.247940735311915,0.804180261499839,0.932932406071949
"ENSG00000009954",707.939637603992,0.109226894051323,0.268556548626617,0.406718415953374,0.684214813066791,0.880735462363404
"ENSG00000010017",124.770074834063,-0.201276485361659,0.364936125767765,-0.551538943803404,0.581264277941594,0.830024092487942
"ENSG00000010030",0.983649864298205,3.29109783713386,2.54165923457406,1.29486195173815,0.195367855961132,NA
"ENSG00000010072",62.0347353404601,0.511613996229925,0.327949469927219,1.56003910097329,0.118750641340919,0.52731987967364
"ENSG00000010165",119.554545216327,1.06920437482217,0.580159053898537,1.84295042477982,0.0653362490341977,0.440564458022932
"ENSG00000010219",49.9785190603722,-0.318702184241677,0.84047212779331,-0.379194233458332,0.70454363342248,0.888062743345312
"ENSG00000010244",1080.12379680213,0.239792974224647,0.250112725674214,0.958739598627983,0.337689944440482,0.711487902856806
"ENSG00000010256",330.288194616458,0.38655362324352,0.368522274595351,1.04892878908871,0.294210894253728,0.684098199940417
"ENSG00000010270",184.393204187974,-1.08216607471763,0.468450480582873,-2.31009705309969,0.0208827815623855,0.301262896219434
"ENSG00000010278",596.46339476851,0.566448785091494,1.7431200894209,0.324962570582087,0.745209399933798,0.905698374649895
